"Assembly","Session","Date","Word","PDF"
"18th Assembly"," 3rd Session","2019-5-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190529.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190529.pdf"
"18th Assembly"," 3rd Session","2019-5-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190528.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190528.pdf"
"18th Assembly"," 3rd Session","2019-5-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190527.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190527.pdf"
"18th Assembly"," 3rd Session","2019-5-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190524.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190524.pdf"
"18th Assembly"," 3rd Session","2019-5-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190523.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190523.pdf"
"18th Assembly"," 3rd Session","2019-3-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190314.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190314.pdf"
"18th Assembly"," 3rd Session","2019-3-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190313.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190313.pdf"
"18th Assembly"," 3rd Session","2019-3-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190312.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190312.pdf"
"18th Assembly"," 3rd Session","2019-3-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190311_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190311.pdf"
"18th Assembly"," 3rd Session","2019-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190308.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190308.pdf"
"18th Assembly"," 3rd Session","2019-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190307_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190307.pdf"
"18th Assembly"," 3rd Session","2019-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190306_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190306.pdf"
"18th Assembly"," 3rd Session","2019-3-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190305_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190305.pdf"
"18th Assembly"," 3rd Session","2019-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190228.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190228.pdf"
"18th Assembly"," 3rd Session","2019-2-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190227.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190227.pdf"
"18th Assembly"," 3rd Session","2019-2-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190226.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190226.pdf"
"18th Assembly"," 3rd Session","2019-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190225_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190225.pdf"
"18th Assembly"," 3rd Session","2019-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190222.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190222.pdf"
"18th Assembly"," 3rd Session","2019-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190221.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190221.pdf"
"18th Assembly"," 3rd Session","2019-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190220_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190220.pdf"
"18th Assembly"," 3rd Session","2019-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190214.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190214.pdf"
"18th Assembly"," 3rd Session","2019-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190213_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190213_0.pdf"
"18th Assembly"," 3rd Session","2019-2-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190212.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190212.pdf"
"18th Assembly"," 3rd Session","2019-2-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190211_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190211_0.pdf"
"18th Assembly"," 3rd Session","2019-2-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190208.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190208.pdf"
"18th Assembly"," 3rd Session","2019-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190207.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190207.pdf"
"18th Assembly"," 3rd Session","2019-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190206.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190206.pdf"
"18th Assembly"," 3rd Session","2019-2-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190205_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn190205.pdf"
"18th Assembly"," 3rd Session","2018-11-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181101.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181101.pdf"
"18th Assembly"," 3rd Session","2018-10-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181031.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181031.pdf"
"18th Assembly"," 3rd Session","2018-10-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181030.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181030.pdf"
"18th Assembly"," 3rd Session","2018-10-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181029.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181029.pdf"
"18th Assembly"," 3rd Session","2018-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181026_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181026.pdf"
"18th Assembly"," 3rd Session","2018-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181025_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181025.pdf"
"18th Assembly"," 3rd Session","2018-10-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181024_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181024.pdf"
"18th Assembly"," 3rd Session","2018-10-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181023_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181023.pdf"
"18th Assembly"," 3rd Session","2018-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181018.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181018.pdf"
"18th Assembly"," 3rd Session","2018-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181017_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181017.pdf"
"18th Assembly"," 3rd Session","2018-10-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181016.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181016.pdf"
"18th Assembly"," 3rd Session","2018-10-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181015.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181015.pdf"
"18th Assembly"," 3rd Session","2018-10-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181012_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181012_0.pdf"
"18th Assembly"," 3rd Session","2018-10-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181011.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn181011.pdf"
"18th Assembly"," 3rd Session","2018-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180601.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180601.pdf"
"18th Assembly"," 3rd Session","2018-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180531_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180531.pdf"
"18th Assembly"," 3rd Session","2018-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180530.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180530.pdf"
"18th Assembly"," 3rd Session","2018-5-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180529.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180529.pdf"
"18th Assembly"," 3rd Session","2018-5-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180528.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180528.pdf"
"18th Assembly"," 3rd Session","2018-5-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180525_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180525.pdf"
"18th Assembly"," 3rd Session","2018-5-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180524.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180524.pdf"
"18th Assembly"," 3rd Session","2018-3-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180315.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180315.pdf"
"18th Assembly"," 3rd Session","2018-3-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180314.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180314.pdf"
"18th Assembly"," 3rd Session","2018-3-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180313.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180313.pdf"
"18th Assembly"," 3rd Session","2018-3-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180312_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180312.pdf"
"18th Assembly"," 3rd Session","2018-3-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180309_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180309.pdf"
"18th Assembly"," 3rd Session","2018-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180308.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180308.pdf"
"18th Assembly"," 3rd Session","2018-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180307.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180307.pdf"
"18th Assembly"," 3rd Session","2018-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180306_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180306.pdf"
"18th Assembly"," 3rd Session","2018-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180301.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180301.pdf"
"18th Assembly"," 3rd Session","2018-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180228_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180228.pdf"
"18th Assembly"," 3rd Session","2018-2-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180227.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180227.pdf"
"18th Assembly"," 3rd Session","2018-2-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180226_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180226_0.pdf"
"18th Assembly"," 3rd Session","2018-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180223_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180223.pdf"
"18th Assembly"," 3rd Session","2018-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180222.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180222.pdf"
"18th Assembly"," 3rd Session","2018-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180221_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180221.pdf"
"18th Assembly"," 3rd Session","2018-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180220.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180220.pdf"
"18th Assembly"," 3rd Session","2018-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180215.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180215.pdf"
"18th Assembly"," 3rd Session","2018-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180214.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180214.pdf"
"18th Assembly"," 3rd Session","2018-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180213_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180213.pdf"
"18th Assembly"," 3rd Session","2018-2-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180212.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180212.pdf"
"18th Assembly"," 3rd Session","2018-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180209_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180209.pdf"
"18th Assembly"," 3rd Session","2018-2-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180208.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180208.pdf"
"18th Assembly"," 3rd Session","2018-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180207_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn180207.pdf"
"18th Assembly"," 3rd Session","2017-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171020_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171020.pdf"
"18th Assembly"," 3rd Session","2017-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171019.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171019.pdf"
"18th Assembly"," 3rd Session","2017-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171018.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171018.pdf"
"18th Assembly"," 3rd Session","2017-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171017_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171017.pdf"
"18th Assembly"," 3rd Session","2017-10-5","https://www.assembly.gov.nt.ca/sites/assembly/files/mtrc171005.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/mtrc171005.pdf"
"18th Assembly"," 2nd Session","2017-10-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171004_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171004.pdf"
"18th Assembly"," 2nd Session","2017-10-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171003.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn171003.pdf"
"18th Assembly"," 2nd Session","2017-9-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170928_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170928.pdf"
"18th Assembly"," 2nd Session","2017-9-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170927_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170927_0.pdf"
"18th Assembly"," 2nd Session","2017-9-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170926_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170926.pdf"
"18th Assembly"," 2nd Session","2017-9-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170925_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170925.pdf"
"18th Assembly"," 2nd Session","2017-9-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170922.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170922.pdf"
"18th Assembly"," 2nd Session","2017-9-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170921.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170921.pdf"
"18th Assembly"," 2nd Session","2017-9-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170920.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170920.pdf"
"18th Assembly"," 2nd Session","2017-9-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170919.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170919.pdf"
"18th Assembly"," 2nd Session","2017-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170602_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170602_0.pdf"
"18th Assembly"," 2nd Session","2017-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170601_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170601.pdf"
"18th Assembly"," 2nd Session","2017-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170531_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170531.pdf"
"18th Assembly"," 2nd Session","2017-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170530_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170530_0.pdf"
"18th Assembly"," 2nd Session","2017-5-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170529.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170529_0.pdf"
"18th Assembly"," 2nd Session","2017-5-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170526.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170526.pdf"
"18th Assembly"," 2nd Session","2017-5-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170525.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170525.pdf"
"18th Assembly"," 2nd Session","2017-3-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170310_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170310_0.pdf"
"18th Assembly"," 2nd Session","2017-3-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170309_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170309_0.pdf"
"18th Assembly"," 2nd Session","2017-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170308_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170308_0.pdf"
"18th Assembly"," 2nd Session","2017-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170307_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170307_0.pdf"
"18th Assembly"," 2nd Session","2017-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170306.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170306.pdf"
"18th Assembly"," 2nd Session","2017-3-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170303_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170303_0.pdf"
"18th Assembly"," 2nd Session","2017-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170302.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170302.pdf"
"18th Assembly"," 2nd Session","2017-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170301_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170301.pdf"
"18th Assembly"," 2nd Session","2017-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170228.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170228.pdf"
"18th Assembly"," 2nd Session","2017-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170223.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170223.pdf"
"18th Assembly"," 2nd Session","2017-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170222.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170222.pdf"
"18th Assembly"," 2nd Session","2017-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170221.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170221.pdf"
"18th Assembly"," 2nd Session","2017-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170220.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170220.pdf"
"18th Assembly"," 2nd Session","2017-2-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170217.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170217.pdf"
"18th Assembly"," 2nd Session","2017-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170216.pdf"
"18th Assembly"," 2nd Session","2017-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170215.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170215.pdf"
"18th Assembly"," 2nd Session","2017-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170214.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170214.pdf"
"18th Assembly"," 2nd Session","2017-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170209_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170209_0.pdf"
"18th Assembly"," 2nd Session","2017-2-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170208_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170208_0.pdf"
"18th Assembly"," 2nd Session","2017-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170207.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170207.pdf"
"18th Assembly"," 2nd Session","2017-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170206.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170206.pdf"
"18th Assembly"," 2nd Session","2017-2-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170203_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170203_0.pdf"
"18th Assembly"," 2nd Session","2017-2-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170202_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170202_0.pdf"
"18th Assembly"," 2nd Session","2017-2-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170201_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170201_0.pdf"
"18th Assembly"," 2nd Session","2017-1-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170131.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn170131.pdf"
"18th Assembly"," 2nd Session","2016-11-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161104_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161104_0.pdf"
"18th Assembly"," 2nd Session","2016-11-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161103.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161103.pdf"
"18th Assembly"," 2nd Session","2016-11-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161102.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161102.pdf"
"18th Assembly"," 2nd Session","2016-11-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161101_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161101.pdf"
"18th Assembly"," 2nd Session","2016-10-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161031.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161031.pdf"
"18th Assembly"," 2nd Session","2016-10-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161028_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161028.pdf"
"18th Assembly"," 2nd Session","2016-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161027.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161027.pdf"
"18th Assembly"," 2nd Session","2016-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161026_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161026_0.pdf"
"18th Assembly"," 2nd Session","2016-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161025_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161025_0.pdf"
"18th Assembly"," 2nd Session","2016-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161020.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161020.pdf"
"18th Assembly"," 2nd Session","2016-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161019_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161019.pdf"
"18th Assembly"," 2nd Session","2016-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161018_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161018_0.pdf"
"18th Assembly"," 2nd Session","2016-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161017_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161017_0.pdf"
"18th Assembly"," 2nd Session","2016-10-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161014_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161014_0.pdf"
"18th Assembly"," 2nd Session","2016-10-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161013_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn161013.pdf"
