"Assembly","Session","Date","Word","PDF"
"17th Assembly"," 5th Session","2015-3-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150310_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150310.pdf"
"17th Assembly"," 5th Session","2015-3-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150309_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150309.pdf"
"17th Assembly"," 5th Session","2015-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150306_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150306.pdf"
"17th Assembly"," 5th Session","2015-3-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150305_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150305.pdf"
"17th Assembly"," 5th Session","2015-3-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150304.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150304.pdf"
"17th Assembly"," 5th Session","2015-3-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150303_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150303.pdf"
"17th Assembly"," 5th Session","2015-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150302.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150302.pdf"
"17th Assembly"," 5th Session","2015-2-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150226.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150226.pdf"
"17th Assembly"," 5th Session","2015-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150225.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150225.pdf"
"17th Assembly"," 5th Session","2015-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150224.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150224.pdf"
"17th Assembly"," 5th Session","2015-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150223.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150223.pdf"
"17th Assembly"," 5th Session","2015-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150220.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150220.pdf"
"17th Assembly"," 5th Session","2015-2-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150219.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150219.pdf"
"17th Assembly"," 5th Session","2015-2-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150218.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150218.pdf"
"17th Assembly"," 5th Session","2015-2-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150217.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150217.pdf"
"17th Assembly"," 5th Session","2015-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150216.pdf"
"17th Assembly"," 5th Session","2015-2-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150212_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150212.pdf"
"17th Assembly"," 5th Session","2015-2-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150211.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150211.pdf"
"17th Assembly"," 5th Session","2015-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150210.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150210.pdf"
"17th Assembly"," 5th Session","2015-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150209.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150209.pdf"
"17th Assembly"," 5th Session","2015-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150206.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150206.pdf"
"17th Assembly"," 5th Session","2015-2-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150205_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150205.pdf"
"17th Assembly"," 5th Session","2015-2-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150204.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn150204.pdf"
"17th Assembly"," 5th Session","2014-11-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141106_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141106.pdf"
"17th Assembly"," 5th Session","2014-11-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141105_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141105_0_0.pdf"
"17th Assembly"," 5th Session","2014-11-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141104_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141104_0.pdf"
"17th Assembly"," 5th Session","2014-11-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141103_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141103_0.pdf"
"17th Assembly"," 5th Session","2014-10-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141031_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141031_0_0.pdf"
"17th Assembly"," 5th Session","2014-10-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141030_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141030_0_0.pdf"
"17th Assembly"," 5th Session","2014-10-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141029_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141029_0_0.pdf"
"17th Assembly"," 5th Session","2014-10-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141028_1_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141028.pdf"
"17th Assembly"," 5th Session","2014-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141027_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141027_0_0.pdf"
"17th Assembly"," 5th Session","2014-10-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141023_1_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141023_0.pdf"
"17th Assembly"," 5th Session","2014-10-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141022_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141022_0_0.pdf"
"17th Assembly"," 5th Session","2014-10-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141021_1_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141021_0.pdf"
"17th Assembly"," 5th Session","2014-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141020_1_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141020_0_0.pdf"
"17th Assembly"," 5th Session","2014-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141017_1_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141017.pdf"
"17th Assembly"," 5th Session","2014-10-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141016_2_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn141016_0.pdf"
"17th Assembly"," 5th Session","2014-6-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140605_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140605_0.pdf"
"17th Assembly"," 5th Session","2014-6-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140604_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140604_0.pdf"
"17th Assembly"," 5th Session","2014-6-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140603_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140603_0.pdf"
"17th Assembly"," 5th Session","2014-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140602_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140602_1.pdf"
"17th Assembly"," 5th Session","2014-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140530_2_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140530.pdf"
"17th Assembly"," 5th Session","2014-5-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140529_2_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140529_0.pdf"
"17th Assembly"," 5th Session","2014-5-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140528_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140528_0_0.pdf"
"17th Assembly"," 5th Session","2014-3-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140313_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140313.pdf"
"17th Assembly"," 5th Session","2014-3-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140312_1_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140312_0.pdf"
"17th Assembly"," 5th Session","2014-3-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140311_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140311_0.pdf"
"17th Assembly"," 5th Session","2014-3-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140310_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140310_0.pdf"
"17th Assembly"," 5th Session","2014-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140307_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140307_0.pdf"
"17th Assembly"," 5th Session","2014-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140306.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140306.pdf"
"17th Assembly"," 5th Session","2014-3-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140305_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140305.pdf"
"17th Assembly"," 5th Session","2014-3-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140304_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140304_0.pdf"
"17th Assembly"," 5th Session","2014-3-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140303_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140303_0_0.pdf"
"17th Assembly"," 5th Session","2014-2-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140227_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140227_0.pdf"
"17th Assembly"," 5th Session","2014-2-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140226_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140226.pdf"
"17th Assembly"," 5th Session","2014-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140225_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140225_0.pdf"
"17th Assembly"," 5th Session","2014-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140224_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140224_0.pdf"
"17th Assembly"," 5th Session","2014-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140221.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140221.pdf"
"17th Assembly"," 5th Session","2014-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140220_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140220_0.pdf"
"17th Assembly"," 5th Session","2014-2-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140219_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140219_0.pdf"
"17th Assembly"," 5th Session","2014-2-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140218_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140218_1.pdf"
"17th Assembly"," 5th Session","2014-2-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140217_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140217_0.pdf"
"17th Assembly"," 5th Session","2014-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140213_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140213_0.pdf"
"17th Assembly"," 5th Session","2014-2-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140212_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140212.pdf"
"17th Assembly"," 5th Session","2014-2-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140211_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140211_0.pdf"
"17th Assembly"," 5th Session","2014-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140210_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140210_0.pdf"
"17th Assembly"," 5th Session","2014-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140207_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140207_0.pdf"
"17th Assembly"," 5th Session","2014-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140206_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140206_0.pdf"
"17th Assembly"," 5th Session","2014-2-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140205_2_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn140205.pdf"
"17th Assembly"," 5th Session","2013-11-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131107.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131107.pdf"
"17th Assembly"," 5th Session","2013-11-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131106.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131106.pdf"
"17th Assembly"," 5th Session","2013-11-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131105.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131105.pdf"
"17th Assembly"," 5th Session","2013-11-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131104.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131104.pdf"
"17th Assembly"," 4th Session","2013-11-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131101.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131101.pdf"
"17th Assembly"," 4th Session","2013-10-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131031.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131031.pdf"
"17th Assembly"," 4th Session","2013-10-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131030.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131030.pdf"
"17th Assembly"," 4th Session","2013-10-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131029.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131029.pdf"
"17th Assembly"," 4th Session","2013-10-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131028_0_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131028.pdf"
"17th Assembly"," 4th Session","2013-10-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131024_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131024.pdf"
"17th Assembly"," 4th Session","2013-10-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131023_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131023.pdf"
"17th Assembly"," 4th Session","2013-10-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131022_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131022.pdf"
"17th Assembly"," 4th Session","2013-10-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131021_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131021.pdf"
"17th Assembly"," 4th Session","2013-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131018.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131018.pdf"
"17th Assembly"," 4th Session","2013-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131017_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn131017.pdf"
"17th Assembly"," 4th Session","2013-6-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130606_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130606.pdf"
"17th Assembly"," 4th Session","2013-6-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130605.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130605.pdf"
"17th Assembly"," 4th Session","2013-6-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130604.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130604.pdf"
"17th Assembly"," 4th Session","2013-6-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130603.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130603.pdf"
"17th Assembly"," 4th Session","2013-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130531.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130531.pdf"
"17th Assembly"," 4th Session","2013-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130530.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130530.pdf"
"17th Assembly"," 4th Session","2013-5-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130529.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130529.pdf"
"17th Assembly"," 4th Session","2013-3-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130314.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130314.pdf"
"17th Assembly"," 4th Session","2013-3-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130313.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130313.pdf"
"17th Assembly"," 4th Session","2013-3-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130312.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130312.pdf"
"17th Assembly"," 4th Session","2013-3-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130311.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130311.pdf"
"17th Assembly"," 4th Session","2013-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130308.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130308.pdf"
"17th Assembly"," 4th Session","2013-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130307.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130307.pdf"
"17th Assembly"," 4th Session","2013-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130306_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130306.pdf"
"17th Assembly"," 4th Session","2013-3-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130305.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130305.pdf"
"17th Assembly"," 4th Session","2013-3-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130304.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130304.pdf"
"17th Assembly"," 4th Session","2013-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130228.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130228.pdf"
"17th Assembly"," 4th Session","2013-2-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130227.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130227.pdf"
"17th Assembly"," 4th Session","2013-2-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130226.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130226.pdf"
"17th Assembly"," 4th Session","2013-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130225.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130225.pdf"
"17th Assembly"," 4th Session","2013-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130222.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130222.pdf"
"17th Assembly"," 4th Session","2013-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130221.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130221.pdf"
"17th Assembly"," 4th Session","2013-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130220.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130220.pdf"
"17th Assembly"," 4th Session","2013-2-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130219.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130219.pdf"
"17th Assembly"," 4th Session","2013-2-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130218.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130218.pdf"
"17th Assembly"," 4th Session","2013-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130214.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130214.pdf"
"17th Assembly"," 4th Session","2013-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130213.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130213.pdf"
"17th Assembly"," 4th Session","2013-2-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130212.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130212.pdf"
"17th Assembly"," 4th Session","2013-2-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130211.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130211.pdf"
"17th Assembly"," 4th Session","2013-2-8","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130208.pdf"
"17th Assembly"," 4th Session","2013-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130207.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130207.pdf"
"17th Assembly"," 4th Session","2013-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130206.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn130206.pdf"
"17th Assembly"," 3rd Session","2012-11-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121106.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121106.pdf"
"17th Assembly"," 3rd Session","2012-11-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121105.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121105.pdf"
"17th Assembly"," 3rd Session","2012-11-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121102.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121102.pdf"
"17th Assembly"," 3rd Session","2012-11-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121101.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121101.pdf"
"17th Assembly"," 3rd Session","2012-10-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121031_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121031.pdf"
"17th Assembly"," 3rd Session","2012-10-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121030.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121030.pdf"
"17th Assembly"," 3rd Session","2012-10-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121029.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121029.pdf"
"17th Assembly"," 3rd Session","2012-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121025.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121025.pdf"
"17th Assembly"," 3rd Session","2012-10-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121023.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121023.pdf"
"17th Assembly"," 3rd Session","2012-10-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121022.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121022.pdf"
"17th Assembly"," 3rd Session","2012-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121019.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121019.pdf"
"17th Assembly"," 3rd Session","2012-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121018.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121018.pdf"
"17th Assembly"," 3rd Session","2012-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121017.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn121017.pdf"
"17th Assembly"," 3rd Session","2012-6-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120614_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120614.pdf"
