14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030606.pdf,NWT/pdfs/[2003-06-06]hn030606.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030605.pdf,NWT/pdfs/[2003-06-05]hn030605.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030604.pdf,NWT/pdfs/[2003-06-04]hn030604.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030313.pdf,NWT/pdfs/[2003-03-13]hn030313.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030312.pdf,NWT/pdfs/[2003-03-12]hn030312.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030311.pdf,NWT/pdfs/[2003-03-11]hn030311.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030310.pdf,NWT/pdfs/[2003-03-10]hn030310.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030307.pdf,NWT/pdfs/[2003-03-07]hn030307.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030306.pdf,NWT/pdfs/[2003-03-06]hn030306.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030305.pdf,NWT/pdfs/[2003-03-05]hn030305.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030304.pdf,NWT/pdfs/[2003-03-04]hn030304.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030303.pdf,NWT/pdfs/[2003-03-03]hn030303.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030228.pdf,NWT/pdfs/[2003-02-28]hn030228.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030227.pdf,NWT/pdfs/[2003-02-27]hn030227.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030226.pdf,NWT/pdfs/[2003-02-26]hn030226.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030225.pdf,NWT/pdfs/[2003-02-25]hn030225.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030224.pdf,NWT/pdfs/[2003-02-24]hn030224.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030221.pdf,NWT/pdfs/[2003-02-21]hn030221.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030220.pdf,NWT/pdfs/[2003-02-20]hn030220.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030219.pdf,NWT/pdfs/[2003-02-19]hn030219.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030218.pdf,NWT/pdfs/[2003-02-18]hn030218.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030217.pdf,NWT/pdfs/[2003-02-17]hn030217.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030214.pdf,NWT/pdfs/[2003-02-14]hn030214.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030213.pdf,NWT/pdfs/[2003-02-13]hn030213.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn030212.pdf,NWT/pdfs/[2003-02-12]hn030212.pdf
14th Assembly- 6th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021031.pdf,NWT/pdfs/[2002-10-31]hn021031.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021030.pdf,NWT/pdfs/[2002-10-30]hn021030.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021029.pdf,NWT/pdfs/[2002-10-29]hn021029.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021028.pdf,NWT/pdfs/[2002-10-28]hn021028.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021025.pdf,NWT/pdfs/[2002-10-25]hn021025.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021024.pdf,NWT/pdfs/[2002-10-24]hn021024.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021023.pdf,NWT/pdfs/[2002-10-23]hn021023.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021022.pdf,NWT/pdfs/[2002-10-22]hn021022.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021021.pdf,NWT/pdfs/[2002-10-21]hn021021.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021018.pdf,NWT/pdfs/[2002-10-18]hn021018.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021017.pdf,NWT/pdfs/[2002-10-17]hn021017.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn021016.pdf,NWT/pdfs/[2002-10-16]hn021016.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020619.pdf,NWT/pdfs/[2002-06-19]hn020619.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020618.pdf,NWT/pdfs/[2002-06-18]hn020618.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020617.pdf,NWT/pdfs/[2002-06-17]hn020617.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020614.pdf,NWT/pdfs/[2002-06-14]hn020614.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020613.pdf,NWT/pdfs/[2002-06-13]hn020613.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020612.pdf,NWT/pdfs/[2002-06-12]hn020612.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020611.pdf,NWT/pdfs/[2002-06-11]hn020611.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020314.pdf,NWT/pdfs/[2002-03-14]hn020314.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020313.pdf,NWT/pdfs/[2002-03-13]hn020313.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020312.pdf,NWT/pdfs/[2002-03-12]hn020312.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020311.pdf,NWT/pdfs/[2002-03-11]hn020311.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020308.pdf,NWT/pdfs/[2002-03-08]hn020308.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020307_0.pdf,NWT/pdfs/[2002-03-07]hn020307_0.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020306.pdf,NWT/pdfs/[2002-03-06]hn020306.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020305.pdf,NWT/pdfs/[2002-03-05]hn020305.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020304.pdf,NWT/pdfs/[2002-03-04]hn020304.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020301.pdf,NWT/pdfs/[2002-03-01]hn020301.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020228.pdf,NWT/pdfs/[2002-02-28]hn020228.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020227.pdf,NWT/pdfs/[2002-02-27]hn020227.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020226.pdf,NWT/pdfs/[2002-02-26]hn020226.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020225.pdf,NWT/pdfs/[2002-02-25]hn020225.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020222.pdf,NWT/pdfs/[2002-02-22]hn020222.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020221.pdf,NWT/pdfs/[2002-02-21]hn020221.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020220.pdf,NWT/pdfs/[2002-02-20]hn020220.pdf
14th Assembly- 5th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn020219.pdf,NWT/pdfs/[2002-02-19]hn020219.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011106.pdf,NWT/pdfs/[2001-11-06]hn011106.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011105.pdf,NWT/pdfs/[2001-11-05]hn011105.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011102.pdf,NWT/pdfs/[2001-11-02]hn011102.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011101.pdf,NWT/pdfs/[2001-11-01]hn011101.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011031.pdf,NWT/pdfs/[2001-10-31]hn011031.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011030.pdf,NWT/pdfs/[2001-10-30]hn011030.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011029.pdf,NWT/pdfs/[2001-10-29]hn011029.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011026.pdf,NWT/pdfs/[2001-10-26]hn011026.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn011025.pdf,NWT/pdfs/[2001-10-25]hn011025.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010724_0.pdf,NWT/pdfs/[2001-10-24]hn010724_0.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010723_0.pdf,NWT/pdfs/[2001-10-23]hn010723_0.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010724.pdf,NWT/pdfs/[2001-07-24]hn010724.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010723.pdf,NWT/pdfs/[2001-07-23]hn010723.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010614.pdf,NWT/pdfs/[2001-06-14]hn010614.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010613.pdf,NWT/pdfs/[2001-06-13]hn010613.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010612.pdf,NWT/pdfs/[2001-06-12]hn010612.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010611.pdf,NWT/pdfs/[2001-06-11]hn010611.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010608.pdf,NWT/pdfs/[2001-06-08]hn010608.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010607.pdf,NWT/pdfs/[2001-06-07]hn010607.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010606.pdf,NWT/pdfs/[2001-06-06]hn010606.pdf
14th Assembly- 4th Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010605.pdf,NWT/pdfs/[2001-06-05]hn010605.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010307.pdf,NWT/pdfs/[2001-03-07]hn010307.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010306.pdf,NWT/pdfs/[2001-03-06]hn010306.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010305.pdf,NWT/pdfs/[2001-03-05]hn010305.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010302.pdf,NWT/pdfs/[2001-03-02]hn010302.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010301.pdf,NWT/pdfs/[2001-03-01]hn010301.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010228.pdf,NWT/pdfs/[2001-02-28]hn010228.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010227.pdf,NWT/pdfs/[2001-02-27]hn010227.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010226.pdf,NWT/pdfs/[2001-02-26]hn010226.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010223.pdf,NWT/pdfs/[2001-02-23]hn010223.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010222.pdf,NWT/pdfs/[2001-02-22]hn010222.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010221.pdf,NWT/pdfs/[2001-02-21]hn010221.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010220.pdf,NWT/pdfs/[2001-02-20]hn010220.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010219.pdf,NWT/pdfs/[2001-02-19]hn010219.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010216.pdf,NWT/pdfs/[2001-02-16]hn010216.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010215.pdf,NWT/pdfs/[2001-02-15]hn010215.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn010214.pdf,NWT/pdfs/[2001-02-14]hn010214.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001116.pdf,NWT/pdfs/[2000-11-16]hn001116.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001115.pdf,NWT/pdfs/[2000-11-15]hn001115.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001114.pdf,NWT/pdfs/[2000-11-14]hn001114.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001110.pdf,NWT/pdfs/[2000-11-10]hn001110.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001109.pdf,NWT/pdfs/[2000-11-09]hn001109.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001108.pdf,NWT/pdfs/[2000-11-08]hn001108.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001107.pdf,NWT/pdfs/[2000-11-07]hn001107.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001106.pdf,NWT/pdfs/[2000-11-06]hn001106.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001103.pdf,NWT/pdfs/[2000-11-03]hn001103.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001102.pdf,NWT/pdfs/[2000-11-02]hn001102.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001101.pdf,NWT/pdfs/[2000-11-01]hn001101.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn001031.pdf,NWT/pdfs/[2000-10-31]hn001031.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000707.pdf,NWT/pdfs/[2000-07-07]hn000707.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000706.pdf,NWT/pdfs/[2000-07-06]hn000706.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000705.pdf,NWT/pdfs/[2000-07-05]hn000705.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000704.pdf,NWT/pdfs/[2000-07-04]hn000704.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000630.pdf,NWT/pdfs/[2000-06-30]hn000630.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000629.pdf,NWT/pdfs/[2000-06-29]hn000629.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000628.pdf,NWT/pdfs/[2000-06-28]hn000628.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000627.pdf,NWT/pdfs/[2000-06-27]hn000627.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000626.pdf,NWT/pdfs/[2000-06-26]hn000626.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000623.pdf,NWT/pdfs/[2000-06-23]hn000623.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000622.pdf,NWT/pdfs/[2000-06-22]hn000622.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000621.pdf,NWT/pdfs/[2000-06-21]hn000621.pdf
14th Assembly- 3rd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/hn000620.pdf,NWT/pdfs/[2000-06-20]hn000620.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_15_-_march_31_2000.pdf,NWT/pdfs/[2000-03-31]day_15_-_march_31_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_14_-_march_30_2000.pdf,NWT/pdfs/[2000-03-30]day_14_-_march_30_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_13_-_march_29_2000.pdf,NWT/pdfs/[2000-03-29]day_13_-_march_29_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_12_-_march_28_2000.pdf,NWT/pdfs/[2000-03-28]day_12_-_march_28_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_11_-_march_27_2000.pdf,NWT/pdfs/[2000-03-27]day_11_-_march_27_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_10_-_march_24_2000.pdf,NWT/pdfs/[2000-03-24]day_10_-_march_24_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_9_-_march_23_2000.pdf,NWT/pdfs/[2000-03-23]day_9_-_march_23_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_8_-_march_22_2000.pdf,NWT/pdfs/[2000-03-22]day_8_-_march_22_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_7_-_march_21_2000.pdf,NWT/pdfs/[2000-03-21]day_7_-_march_21_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_6_-_feb_29_2000.pdf,NWT/pdfs/[2000-02-29]day_6_-_feb_29_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_5_-_feb_28_2000.pdf,NWT/pdfs/[2000-02-28]day_5_-_feb_28_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_4_-_feb_25_2000.pdf,NWT/pdfs/[2000-02-25]day_4_-_feb_25_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_3_-_feb_24_2000.pdf,NWT/pdfs/[2000-02-24]day_3_-_feb_24_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_2_-_feb_23_2000.pdf,NWT/pdfs/[2000-02-23]day_2_-_feb_23_2000.pdf
14th Assembly- 2nd Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_1_-_feb_22_2000.pdf,NWT/pdfs/[2000-02-22]day_1_-_feb_22_2000.pdf
14th Assembly- 1st Session,,,https://www.assembly.gov.nt.ca/sites/assembly/files/day_1_-_jan_19_2000.pdf,NWT/pdfs/[2000-01-19]day_1_-_jan_19_2000.pdf
